init_joint_angles,x_target,y_target,Theta,iter_count,cost
[-1.74465504 -1.04193164 -2.04382303],0.4,0.0,"[[ 4.10858312 -1.30337835 -1.45264783]
 [ 0.27512901  1.46574972 -0.51753068]
 [ 2.60623142 -1.11217285 -0.7461904 ]
 [ 1.31763787  0.51376378 -1.14080596]
 [ 1.73594783  0.04610871  0.23136257]
 [ 2.22415412  0.07143818 -0.46748525]
 [ 1.68166126  0.51298967  0.35641708]
 [ 3.57742307 -0.07387354  0.5585646 ]
 [ 5.40714356  0.28747901 -0.50413584]
 [ 0.39465877 -1.04732118 -0.12581268]]",26,7.386732485834687
[-1.74465504 -1.04193164 -2.04382303],2.4492935982947065e-17,0.4,"[[-4.14656944 -0.5526819  -0.16327919]
 [ 2.86568292  0.75540387 -0.85982653]
 [ 4.88178085 -0.18053785 -0.88866823]
 [ 2.58002617 -0.24300291 -0.2634481 ]
 [ 5.66867199  0.32850348 -0.60648696]
 [ 4.17117181 -0.27645925 -0.42511615]
 [ 1.40824657  0.07260575 -0.92042804]
 [ 2.05811009  1.02420941 -0.78909012]
 [ 2.16053832 -0.54307159  0.47118755]
 [ 4.92283074  0.40529221  0.04362344]]",12,7.354456654717297
[-1.74465504 -1.04193164 -2.04382303],-0.4,4.898587196589413e-17,"[[ 2.59701952 -2.08294251  1.14612812]
 [ 1.50435864 -0.03777817 -3.53999026]
 [ 1.54089869 -0.42698342 -0.15794217]
 [ 0.93081751  0.07357016 -0.4276142 ]
 [ 0.49358342  0.6008252   0.71040513]
 [ 0.28708273 -0.69426809 -0.95434748]
 [-0.28187213  0.70477925  0.09124759]
 [-0.45264096 -0.70558773 -0.64433375]
 [ 1.82441597 -0.02110069  0.30912071]
 [ 0.59544254  0.4224204  -0.84887188]]",21,6.859056572636284
[-1.74465504 -1.04193164 -2.04382303],-7.347880794884119e-17,-0.4,"[[ 1.97992656  0.89713045 -1.08856677]
 [ 2.55261285 -0.03167646  0.56847357]
 [-0.07421008 -0.16983571  0.44100176]
 [ 0.15571748 -0.85361547 -0.76286304]
 [ 1.91668497 -0.49562383 -0.571431  ]
 [-0.22949324  0.06091092 -0.36204948]
 [ 1.05565286  0.02267685 -0.14226293]
 [-0.72380288  0.29118637 -0.45336289]
 [ 1.73550754 -0.44594095  0.45623988]
 [ 0.35293755  0.07688399 -0.58311356]]",16,6.948162358471348
[-1.74465504 -1.04193164 -2.04382303],0.4,-9.797174393178826e-17,"[[ 5.66543839 -1.81319905  3.16181042]
 [-0.94257933  2.25068774  0.27041461]
 [ 3.41965592  1.35803719  0.25689199]
 [ 1.80166292 -0.08358113  1.73129786]
 [ 3.7430494  -0.04330371  3.0442837 ]
 [ 2.04449066  0.34912846 -0.37667333]
 [-1.87789008  0.32955235 -3.20370968]
 [-1.79009539 -0.58932498 -0.46459265]
 [ 3.11733388  0.37874547  1.95950357]
 [-1.19072092  1.46067349  4.04963064]]",33,7.307089919219108
[-1.74465504 -1.04193164 -2.04382303],0.52,0.0,"[[ 2.56059014e+00 -1.59498109e-01 -1.01317728e+00]
 [ 6.72162472e+00  4.41673164e-02  8.26829272e-01]
 [ 1.82356346e-01 -2.42588121e-03  3.32424811e-01]
 [ 4.33153510e+00  2.88196166e-01 -1.66968272e+00]
 [-2.07974276e+00 -5.76949550e-01  6.94948017e-02]
 [ 2.97877955e+00  2.69978399e-01 -1.02042145e+00]
 [ 9.29195101e-01 -7.38633515e-01  9.48494558e-01]
 [ 3.05766864e+00 -3.44124330e-01  1.43244852e-01]
 [-2.32479589e+00  3.01244571e-01  9.72043292e-01]
 [ 6.06274922e+00 -1.45045092e-02  5.03581713e-02]]",18,13.024940233594858
[-1.74465504 -1.04193164 -2.04382303],0.16068883707497267,0.49454938847347985,"[[ 5.1364027   0.06357817  0.98342486]
 [ 2.66995099 -0.48500309 -0.24731562]
 [ 0.96716988  1.05065838  0.27125616]
 [ 3.48187607 -0.68808615  0.05907748]
 [ 0.79417921  0.38048861 -0.73510981]
 [ 1.62672626 -0.00988825 -0.47278814]
 [ 2.74015049  0.02286392  0.45194358]
 [ 2.21531035 -0.16996848 -0.29928533]
 [ 2.97767893  0.16847084 -0.54556586]
 [-2.5570436   0.55965023  0.24420303]]",10,5.141210110823147
[-1.74465504 -1.04193164 -2.04382303],-0.4206888370749726,0.3056483311920861,"[[ 3.66203635 -0.10056355  1.75197037]
 [ 2.35802345 -0.21515503 -0.12516158]
 [ 3.22602016  0.36177259 -0.78973775]
 [-0.31453353  0.90154204  0.08398513]
 [ 0.56835836  0.60958138 -0.99157457]
 [-1.56306892 -1.12847178  0.08016559]
 [-0.26191242 -0.04830782  0.2973631 ]
 [-0.51833201 -0.14885988 -0.25272535]
 [ 1.94416934  0.3964919   0.37396084]
 [ 0.41138384  0.25961938  0.32417702]]",21,25.40294206589397
[-1.74465504 -1.04193164 -2.04382303],-0.4206888370749727,-0.305648331192086,"[[-2.6193653  -5.80187394 -5.00323828]
 [ 0.23826583 -0.72150886  0.2468741 ]
 [-3.35271408 -2.15817573 -1.23614169]
 [ 1.58467281 -3.47942565 -2.43051027]
 [ 0.03577483 -1.49605311 -0.59569381]
 [-1.35550315  1.91939614  0.7747973 ]
 [ 1.38217168 -1.35645066  1.31308964]
 [ 1.91406713 -2.14216612 -0.85979259]
 [-3.66841376  1.65953209 -0.63657692]
 [-3.09767748 -0.70906684 -0.38040597]]",28,-1.4354401253962052
[-1.74465504 -1.04193164 -2.04382303],0.16068883707497256,-0.4945493884734799,"[[ 2.09092181 -0.62475145 -0.2335511 ]
 [ 2.15397822 -0.71733764 -0.90507942]
 [ 1.5248667  -0.18734761 -0.40900609]
 [ 0.8701706   0.29793416 -0.77606122]
 [ 0.31454353 -0.72307594  0.09823719]
 [ 1.64317959 -0.08357059  0.21097506]
 [-0.87013131  0.51874461  0.9265018 ]
 [ 1.12608211  0.56087825  0.00740366]
 [-0.05621926 -0.00503554  0.47133094]
 [-0.10598029 -0.33859841  0.39194274]]",13,20.36497033285452
[-1.74465504 -1.04193164 -2.04382303],0.52,-1.2736326711132475e-16,"[[ 2.94539092  1.8998977  -0.27184445]
 [ 5.05657134  0.50194358 -0.18129164]
 [ 5.23302538  1.75278549  0.62835787]
 [-0.90558981 -0.34703041  0.29476077]
 [-1.29913749 -0.6168527  -0.08314302]
 [-0.20583071  1.40614355 -0.77204497]
 [ 2.00411687 -1.18532761 -0.25877933]
 [ 0.34028     0.52812937  0.51335227]
 [-2.41341963 -0.1773715   0.46801699]
 [-1.25737274 -0.03609747  0.22075154]]",32,12.829558731743793
[-1.74465504 -1.04193164 -2.04382303],0.64,0.0,"[[ 4.24051482  1.24827585 -1.53688664]
 [-0.69544091  1.57612562 -0.10704882]
 [ 1.25188768  0.61699409 -0.19696829]
 [ 5.74860097 -0.52383534 -0.12398949]
 [ 1.9679544   0.06288143  0.34314561]
 [ 2.7698089  -0.15938202 -0.84070786]
 [ 1.03366763  0.07119976 -0.97616506]
 [ 0.90139654  1.11879926 -0.32514198]
 [ 0.59491827  0.15267001  0.56643197]
 [ 0.54940875 -1.29260174 -0.44331616]]",37,19.852270694182096
[-1.74465504 -1.04193164 -2.04382303],0.31999999999999995,0.5542562584220407,"[[ 7.06205946  0.60878052 -0.6007037 ]
 [ 3.45404291  1.21588197 -0.15697013]
 [-5.63898188 -0.10363938 -1.54977684]
 [ 6.65490775  0.83745134  0.64899409]
 [ 2.20155418  0.27455042 -0.26731194]
 [ 0.78980354  0.81004478  0.15871393]
 [ 2.26292728 -0.80788673 -1.2403249 ]
 [ 1.7553527   0.661376   -0.7656823 ]
 [ 2.79078444  0.14035907  1.02206412]
 [ 0.72466319  0.96505625  0.20309668]]",21,2.325177365772489
[-1.74465504 -1.04193164 -2.04382303],-0.32000000000000006,0.5542562584220407,"[[ 4.31009455  0.89553334  1.40178538]
 [ 2.92923299 -0.96934179  0.34163282]
 [ 0.51232747  0.21222133  0.96684654]
 [ 2.43698971  0.69348957  0.01508802]
 [-1.03721653  0.08238083  0.05468079]
 [ 0.26761282  0.082724   -0.31926245]
 [ 2.25834443 -0.12552418 -0.70928482]
 [ 1.93827672  0.55013978 -0.21230496]
 [ 2.37070272 -1.08943978 -1.13611699]
 [ 0.01479825  0.27038055  0.50362115]]",20,37.47723760913457
[-1.74465504 -1.04193164 -2.04382303],-0.64,7.83773951454306e-17,"[[ 1.96972746 -1.34792655  2.10884907]
 [ 0.9829356  -2.14659353 -1.41568231]
 [ 1.66162777 -0.56712133 -1.11607226]
 [ 0.51237418  0.33485837  0.75624984]
 [-0.36268829  0.2169006  -1.09142244]
 [ 0.70989949 -0.15458023 -2.16042757]
 [-0.06627352 -0.07999597 -0.03308841]
 [ 0.57979768 -0.31620875 -0.69697497]
 [-1.13147152  0.23149355 -0.42618646]
 [ 0.59328388  0.45806948 -0.54074037]]",19,19.183628574489795
[-1.74465504 -1.04193164 -2.04382303],-0.3199999999999998,-0.5542562584220408,"[[-1.72644057 -6.80886998 -0.76898759]
 [-0.73051251 -0.25541718 -1.48864647]
 [-0.46286561 -4.06540266  1.26902185]
 [-0.52427979  2.09187566 -0.55491015]
 [-0.97931546 -1.48266894 -0.25632251]
 [ 1.45223646  2.55018157 -1.13047822]
 [-0.46941886 -1.22783172  0.74971777]
 [ 1.37571099 -0.5126576  -0.32647802]
 [ 0.08814303 -0.93738148 -1.12057284]
 [ 0.49779851 -0.53336379  0.68947979]]",24,0.8566721955901758
[-1.74465504 -1.04193164 -2.04382303],0.32,-0.5542562584220407,"[[-4.07933556  0.16575172 -1.57653642]
 [ 0.12565932 -0.46750875  1.04431078]
 [ 8.77191456 -0.28240252 -0.83041386]
 [ 1.21123929 -0.3723682  -0.26251429]
 [ 3.33819362 -0.51584255  0.48414249]
 [-1.33840876  0.35386652 -0.85797301]
 [ 1.83758022  0.06573119  0.38007473]
 [ 3.32318768 -0.50911273 -0.27906509]
 [ 0.52313574 -0.55420193 -0.08163845]
 [ 4.92846935  0.44767522  0.60765093]]",21,37.182484189654
[-1.74465504 -1.04193164 -2.04382303],0.64,-1.567547902908612e-16,"[[ 6.76628695  2.38716957 -2.68993984]
 [ 2.37716863  0.48637639  2.28414547]
 [ 1.74833931  0.53471388  0.04059847]
 [ 3.48982532  1.58461643  1.10029012]
 [ 1.38017644 -0.44998825 -1.03198889]
 [-4.07318098 -0.19161482  0.73162149]
 [ 0.75554654 -0.724685   -1.75793298]
 [-0.55542611 -0.30012767  0.03594097]
 [-1.1235017  -0.4027473  -0.07258851]
 [ 1.00510141  0.16191081  0.60976259]]",37,19.82606779066606
[-1.74465504 -1.04193164 -2.04382303],0.76,0.0,"[[ 3.88108005  1.03220146 -1.17000188]
 [ 4.6483799   1.70558171 -1.48873656]
 [ 0.96156545  0.565318   -0.12054558]
 [-0.00477202  0.44328681  0.10117605]
 [ 2.52995457  0.21418258 -0.56614853]
 [ 1.72231026  0.76856524 -0.43518005]
 [ 0.36532445  1.55415369  0.87946501]
 [ 0.02485872  0.81234827  1.06086446]
 [ 2.39794677 -0.70982339  0.50206322]
 [-0.010289   -1.07948816  0.00580534]]",36,28.26484610440603
[-1.74465504 -1.04193164 -2.04382303],0.4738522494126376,0.5941919266757025,"[[10.98924635  1.95140931 -0.63155141]
 [ 5.61562917  0.81495628 -0.4751451 ]
 [-1.24793439  1.43355426 -0.5054305 ]
 [-3.83892774  0.37556403  0.43397038]
 [ 0.11975561  0.06281701  0.12777197]
 [ 1.18626992  0.14201027 -0.46240684]
 [ 4.44082549  0.57809398  0.3185759 ]
 [ 1.05654822 -2.71269127  0.02650281]
 [ 1.61941409 -0.75591286 -0.1716765 ]
 [ 3.26223241 -0.68331468  0.05044761]]",17,0.4152682196053734
[-1.74465504 -1.04193164 -2.04382303],-0.16911590980679872,0.740945213258186,"[[ 6.2161955   0.67639754 -1.33773837]
 [ 5.00551196  0.34694593  1.2508186 ]
 [ 1.36098856  0.38484293 -0.22237084]
 [ 1.42448911  0.04132356  0.07691118]
 [ 2.44287966 -0.49910331 -0.1346571 ]
 [-3.18923123 -0.9904507   0.31003094]
 [ 0.72626005  0.01429841  0.48108049]
 [-1.91989978 -0.71933092  0.29071846]
 [ 4.7312974  -0.05891051  0.36761698]
 [ 1.83067274  0.52954736 -0.50906876]]",30,40.92047181673564
[-1.74465504 -1.04193164 -2.04382303],-0.6847363396058385,0.32975164172934424,"[[ 2.207102   -3.25777772 -1.16267801]
 [ 2.37974367  0.73073001  0.14361725]
 [ 1.66597124  1.47345541  0.11486467]
 [ 0.19427986  1.06814202  0.42808045]
 [-0.21966179 -0.5950502   0.4275211 ]
 [ 0.2895655   0.25798331 -0.36116439]
 [ 1.8879895  -0.96773325 -0.08408979]
 [ 0.34614061  0.38905573  0.60630255]
 [-0.28222763  0.28669665  0.0548852 ]
 [-0.71938726 -0.81730414  0.53436245]]",23,50.34943711716663
[-1.74465504 -1.04193164 -2.04382303],-0.6847363396058387,-0.3297516417293438,"[[-0.92775047 -5.7393404  -0.18706719]
 [-3.9710424  -2.75349165  1.03776897]
 [-0.094424   -0.34296665  0.29152907]
 [ 0.83312232  0.13672951  0.48469864]
 [ 0.23658331  0.49199436 -0.65924059]
 [ 0.71024027  0.30503479  1.30686946]
 [ 0.54691554  0.18722406  1.03284716]
 [-0.19721615 -0.07617809  0.96107868]
 [ 0.02705514  0.51839962  0.37867836]
 [-0.61510615  2.80625358 -1.01814687]]",25,4.563949912308444
[-1.74465504 -1.04193164 -2.04382303],-0.16911590980679975,-0.7409452132581857,"[[-5.23782166 -4.34512289  1.92274282]
 [ 3.72583758  0.12693332 -0.89679554]
 [-0.9846513  -0.87539933  0.18445831]
 [-0.28491391 -1.95505888 -0.38776807]
 [ 0.28645822 -0.99425297  0.79386521]
 [-0.40434812 -1.86783656 -0.73934475]
 [ 0.70692266 -2.19223132 -1.00124811]
 [ 0.66767728 -1.48611934  0.6426187 ]
 [-2.53150818  0.59877728 -0.33430283]
 [-0.65541758  0.0434795   0.00548404]]",22,14.489179268930966
[-1.74465504 -1.04193164 -2.04382303],0.47385224941263737,-0.5941919266757028,"[[ 1.79968452 -0.08508852 -5.14270657]
 [ 2.14836462 -0.38233006 -0.32386353]
 [ 3.13076876 -0.67221662 -1.65054057]
 [ 2.12227976 -0.17306505 -1.04739245]
 [ 0.37927798  0.03690752 -1.04216391]
 [-0.72868345  0.30987609  2.49036195]
 [-0.12720103  0.14036504 -1.04366301]
 [ 0.64539637 -1.01624017 -0.67353583]
 [-0.70518443 -0.87460031 -1.16643395]
 [ 0.65359233 -0.28704927  0.02048997]]",20,56.0120076580448
[-1.74465504 -1.04193164 -2.04382303],0.76,-8.61161912442493e-16,"[[ 5.5683807  -0.7744493  -3.36680729]
 [ 1.53316124 -0.28157592 -0.59332236]
 [ 3.10539869 -0.02956927 -0.41019774]
 [-1.3476558   0.1498412   0.72807211]
 [ 2.06298725  0.47176095  0.15973811]
 [ 4.02210779  0.17269292 -0.58030209]
 [ 6.55996957  0.4226345   1.07143508]
 [ 1.60705935  0.29270648 -0.39637647]
 [ 2.38994165  0.49554238  0.26938747]
 [ 0.59046007 -0.19226945  0.14181994]]",23,28.545101944177727
[-1.74465504 -1.04193164 -2.04382303],0.88,0.0,"[[ 4.77859396  2.37608418 -0.26724144]
 [ 3.91473944 -0.67234016  0.29154906]
 [ 1.39180913  0.46262919  0.55688544]
 [-3.52732392  0.56720919 -0.40890913]
 [ 2.73245371  2.37723056 -0.7222337 ]
 [ 2.68783529  1.45410354 -0.20682489]
 [ 4.59529055  0.76985272 -0.56020689]
 [ 1.05662188  0.71728794 -0.29022442]
 [ 3.99653878 -1.11916764  0.20876557]
 [-3.97462582  1.74680187 -0.27744036]]",15,38.17409458800081
[-1.74465504 -1.04193164 -2.04382303],0.6222539674441618,0.6222539674441617,"[[ 4.62438017  3.767063   -2.24936579]
 [ 3.95827289  3.03101136 -0.43180085]
 [ 0.03247992  0.80025114 -0.86982952]
 [ 2.62816403  0.58403879 -0.88648088]
 [ 2.40022956 -1.20721919 -1.91042974]
 [ 6.36250723 -0.72284809  0.07236501]
 [ 0.07528643  0.25803327  0.09599934]
 [ 0.24760162 -0.16012891 -0.79395433]
 [-0.2118912  -0.04842894 -0.9896402 ]
 [-0.86583048  0.83293019 -0.4267939 ]]",38,-0.37184479396985876
[-1.74465504 -1.04193164 -2.04382303],5.388445916248354e-17,0.88,"[[-1.98120765  4.02152894 -2.37387522]
 [ 3.25344296  0.8391106  -2.88998622]
 [ 2.36269384 -3.76708445 -1.78564605]
 [ 7.61690295  2.98962421 -0.231026  ]
 [ 2.48296472 -3.32280009 -0.23702705]
 [ 3.86704895  3.05737091  1.27590244]
 [ 5.97146195  3.53013175 -0.8835072 ]
 [-6.43680618  1.51681675  0.51019783]
 [-0.74498803 -3.1459693  -0.174373  ]
 [ 0.76076638  4.31140487 -0.88147192]]",81,38.14216658422398
[-1.74465504 -1.04193164 -2.04382303],-0.6222539674441617,0.6222539674441618,"[[ 3.65283093 -1.09545398 -1.42077089]
 [ 4.65515631  0.66339286 -1.20924549]
 [ 3.80767583  0.57207545 -1.20932689]
 [-0.31267603  0.32129972 -1.01386716]
 [-2.64621822 -0.24163701 -0.00999678]
 [-1.90653376  0.47812849  0.31613146]
 [-2.10174947 -0.09014356  0.08880935]
 [ 2.32192805  0.53093834  0.54618585]
 [ 2.12556171 -0.16518741 -0.52599249]
 [-1.70480728  0.42307628 -1.08142566]]",15,76.47180404221537
[-1.74465504 -1.04193164 -2.04382303],-0.88,1.0776891832496708e-16,"[[-0.53469385 -8.55015434 -2.78764728]
 [-1.17086951  1.00245258 -2.33937189]
 [-0.63312815 -2.3184076   1.84745334]
 [ 0.28454623 -1.96104158 -1.37552482]
 [-0.37004777  3.75144211  0.39112085]
 [-0.07797457 -2.12430459 -0.76236549]
 [-0.4127703   0.83117488 -0.60842416]
 [-0.67961928 -1.86952     0.16428723]
 [-0.55314786  3.69887906 -0.63547026]
 [-0.49395836 -2.5166681  -0.5332307 ]]",24,36.844627934511344
[-1.74465504 -1.04193164 -2.04382303],-0.622253967444162,-0.6222539674441617,"[[-2.43562165 -4.59587801  3.41770777]
 [ 0.25089829  0.99276427  1.36392451]
 [-1.24599202 -2.12269633  0.50364551]
 [ 0.09248028  0.66539258  1.40091374]
 [-0.57933122 -0.34248699 -1.18041567]
 [-1.37666967 -1.10510414 -0.76437418]
 [-0.12313752  1.17087797  1.03054991]
 [-0.67335449 -0.19720284  0.01420685]
 [-0.50674612  2.0937389   0.45475404]
 [ 0.04345208  0.74476108 -0.62349335]]",19,-1.4701587401419631
[-1.74465504 -1.04193164 -2.04382303],-1.616533774874506e-16,-0.88,"[[-1.48240403 -4.17319546 -3.23553175]
 [-0.90840577 -2.19957265 -0.57714349]
 [-0.68220106 -0.21062446 -0.02210397]
 [ 0.56130116 -2.15905318  0.13018361]
 [-0.10313753 -0.2421381   0.02768609]
 [-0.4258937  -1.17083121  0.08636234]
 [-1.62886072 -0.58225963 -1.59538349]
 [-0.02266269  0.11438738 -0.62518249]
 [ 0.58059585 -1.86362868  0.81112648]
 [-0.61341303 -1.35192127  1.27334964]]",25,36.83947286758542
[-1.74465504 -1.04193164 -2.04382303],0.6222539674441617,-0.622253967444162,"[[ 2.98838179 -0.33353447  0.09834875]
 [ 1.26112181  0.02183588 -1.03356295]
 [ 2.06577655  0.18360526 -1.09755447]
 [ 2.42319592 -0.50778686 -0.12439591]
 [ 0.33911242  0.39272073 -0.06274688]
 [-0.47488915  0.03992803  0.26824261]
 [ 1.23457113  0.67062665 -0.30011804]
 [ 2.7349358   0.12190799 -0.19570052]
 [ 0.95585174  0.27570947  0.38954244]
 [-1.52374032  0.21953128  0.61264343]]",15,76.51341276270219
[-1.74465504 -1.04193164 -2.04382303],0.88,-2.1553783664993416e-16,"[[ 8.66517018  2.01353091 -1.30414013]
 [-0.78116629  0.4183436   0.62008348]
 [ 1.91058737  0.03458067  0.45190634]
 [ 7.06562258  0.5915342  -0.36500582]
 [-0.76683175  0.17380482 -0.48711965]
 [-0.86093318 -0.23574128 -0.60800262]
 [-2.66571835 -0.27678551  0.6025589 ]
 [ 3.63922925  0.07922239  0.11433025]
 [ 1.28237551 -0.22880133 -0.04353212]
 [ 6.52385875  0.40776885  0.3282639 ]]",21,38.30214055029871
[-1.74465504 -1.04193164 -2.04382303],1.0,0.0,"[[ 4.6799261   5.55066141 -1.71769549]
 [ 0.96876723  0.90472418 -1.13069326]
 [ 0.82450303  2.34272472 -0.7249283 ]
 [-1.02857892  2.50367167 -0.28104806]
 [ 4.02349347 -1.65286036  0.11117865]
 [ 2.80445132  0.58299062 -0.23346379]
 [ 0.87072628  0.80926031 -0.23399135]
 [ 1.04059094 -1.11085801 -0.4593732 ]
 [ 3.83228241  0.47441794  0.23711564]
 [ 2.54977057  0.08314404 -0.10532696]]",14,49.83724573387593
[-1.74465504 -1.04193164 -2.04382303],0.8090169943749475,0.5877852522924731,"[[ 2.75831861  2.89213038  1.45653101]
 [ 4.8789786   3.18874661  0.04915843]
 [ 0.54480659  0.789395    0.17454574]
 [ 6.47626606  1.25076067  0.26911767]
 [ 1.65182326 -0.23573795 -0.08833096]
 [ 2.48477252  0.14417445  0.60687804]
 [ 2.40433805  0.65330738  0.25523137]
 [ 2.32277129 -0.45477311 -0.0209957 ]
 [-1.48024439  0.68872927  0.79939089]
 [-4.21400978 -0.43549115 -0.78111687]]",31,2.1504748574345602
[-1.74465504 -1.04193164 -2.04382303],0.30901699437494745,0.9510565162951535,"[[ 5.54976739 -1.54203736 -0.38561312]
 [ 2.32316171  3.33108842 -1.38811109]
 [ 6.48001916  1.07696762 -0.8033854 ]
 [ 5.50557158  2.18172963 -0.10225121]
 [-4.37287294  0.29566309  0.10296343]
 [ 5.64432404  0.93056788 -0.73364822]
 [-1.08495554 -0.01802816 -0.26700019]
 [-3.41279301  0.13674498  0.43805102]
 [ 2.5708915  -0.0421414   0.50572721]
 [ 2.90201796  0.7886404   0.76969619]]",32,20.393138516899835
[-1.74465504 -1.04193164 -2.04382303],-0.30901699437494734,0.9510565162951536,"[[ 3.63513869 -1.70719011 -0.72152694]
 [ 2.82909668  1.54676838 -0.34917572]
 [ 4.58291027  1.35642081 -0.67016997]
 [ 3.77891917 -1.61407832  0.60314722]
 [ 2.03351459  0.86289903 -0.05882714]
 [-0.62579817  0.85072718  0.10316634]
 [-0.06444746  1.37082861  0.10488175]
 [-0.53851976 -0.28701413  0.06059822]
 [ 0.19797228  0.83238257 -0.17867329]
 [-0.9437858  -1.30130704  0.59480711]]",12,78.88623843880885
[-1.74465504 -1.04193164 -2.04382303],-0.8090169943749473,0.5877852522924732,"[[ 0.9663111   0.38651208  1.84191462]
 [ 1.29735185 -0.77365972 -1.38595119]
 [ 2.76837444  0.04632776 -0.85219238]
 [ 1.53363175 -0.10454017 -0.01571132]
 [ 0.26808309 -0.10173898  0.50874665]
 [ 1.96899557  0.12588469  0.73862909]
 [-0.16799928  0.53721463  0.47587835]
 [ 2.75823382  0.58897833  0.22495489]
 [-0.04127779  0.7152292  -1.17771737]
 [-0.21406955 -0.37859161  0.65973846]]",17,96.52638534066173
[-1.74465504 -1.04193164 -2.04382303],-1.0,1.2246467991473532e-16,"[[-1.61413369 -3.74056433  1.79247042]
 [-0.49541095 -1.56667927  0.67876097]
 [-0.37327429 -2.46545549  0.73008457]
 [ 0.21204526 -0.76635122  1.33064097]
 [-0.34193859 -1.00435561 -0.81083302]
 [-0.4785851  -0.21935178  0.0291622 ]
 [ 0.27739574  0.23768935 -0.84661006]
 [-0.61195839  1.66518926 -1.00182514]
 [-0.18025069 -0.65993012 -1.52425371]
 [-0.1729803   2.3561015  -0.15350088]]",29,48.239046122259175
[-1.74465504 -1.04193164 -2.04382303],-0.8090169943749475,-0.587785252292473,"[[-2.54607869 -0.26724426  4.22536919]
 [-1.32449294 -1.07377545  1.30151577]
 [-2.1012923  -0.87267508  1.56763871]
 [ 0.24438151 -0.37680001  0.24214984]
 [-0.26753605 -0.15570667 -0.10043306]
 [-0.36030003 -0.83451109  1.43866563]
 [-1.24767844 -0.45749719  0.44558439]
 [ 0.56145525  0.59513665 -1.91421512]
 [ 0.04334988  0.27293145  2.05168863]
 [ 1.02635769 -0.99730072  0.95191247]]",25,1.1575073936905278
[-1.74465504 -1.04193164 -2.04382303],-0.30901699437494756,-0.9510565162951535,"[[ 1.44464845 -1.95924764  1.80862141]
 [-3.07847234 -0.68492447  3.46695647]
 [-0.15365014 -0.73214683  0.12681172]
 [-2.86055816 -1.52760112  1.43736637]
 [-0.35451492  0.27120843 -0.84566258]
 [-0.72539366 -0.43570972  0.21133786]
 [-0.12115537 -0.93024361  0.25892923]
 [ 0.24050215 -0.29958757  0.27045533]
 [-1.771729    0.79407099  0.11203651]
 [ 0.30442119  0.47829534  0.09454229]]",32,19.151623515141534
[-1.74465504 -1.04193164 -2.04382303],0.30901699437494723,-0.9510565162951536,"[[ 1.74496536 -1.53002509 -8.71119606]
 [ 0.60274564 -2.79674564 -0.63806402]
 [ 0.02308755 -0.42843535  1.71838695]
 [ 1.37618567  0.27223626 -1.77711509]
 [-0.20655311  0.45168785  0.02912006]
 [ 1.38277205 -0.12905832  1.62452484]
 [ 0.88169919 -0.4452576  -1.58596802]
 [ 0.01190883 -0.05204689 -1.34522158]
 [-2.75600666 -0.31423966 -1.55812205]
 [ 0.99101244  0.14572745 -1.85183052]]",31,77.99649712940186
[-1.74465504 -1.04193164 -2.04382303],0.8090169943749473,-0.5877852522924732,"[[ 6.41433308 -0.53797865  0.52167144]
 [ 1.14228701  0.46189878  0.09049269]
 [ 0.44389895 -0.26795567 -0.0638096 ]
 [ 1.51547592 -0.43101696  0.29414793]
 [ 1.886435    0.07397813 -0.14923231]
 [ 1.69051225 -0.9748107  -0.67331085]
 [-2.32974402  1.02549526 -0.07594072]
 [ 3.18306056  0.09769896 -0.21179375]
 [ 2.68774042  0.28916474  0.07326009]
 [ 0.79094679 -0.21557218 -0.47214586]]",13,96.85935919233472
[-1.74465504 -1.04193164 -2.04382303],1.0,-2.4492935982947064e-16,"[[ 2.27706422  2.74305103  1.73751183]
 [ 3.42290583  1.50889175 -1.49480445]
 [ 5.56045493  0.96730773 -1.21125558]
 [ 6.39717355  0.39126359 -0.9316779 ]
 [-1.73151008 -0.699902   -1.97955637]
 [-0.87612754 -0.49617747 -0.41450606]
 [ 3.70724926 -0.12973876  0.41737988]
 [-2.00203094  0.48024975 -0.32394175]
 [ 0.65787798 -0.23920613  0.47348745]
 [ 0.26628251 -0.52963306  0.05548221]]",42,49.56650937352835
[3.10482391 0.89675033 1.16832754],0.4,0.0,"[[ 4.73133147 -0.50130038  0.22187738]
 [ 3.75018675  0.77675536  0.38621223]
 [ 0.05192089  0.33399022  0.34814375]
 [ 0.88013153  0.83187647 -0.14188394]
 [ 1.32612796  0.98741212  0.30021539]
 [ 3.39069542  1.27223307 -0.09434611]
 [ 1.26692075  0.11349203  0.60364378]
 [-2.26635565  1.28531212 -0.16935415]
 [ 3.01021996  0.70403439 -0.42314949]
 [ 3.61037141  0.65306424 -0.15595001]]",13,12.21758404337275
[3.10482391 0.89675033 1.16832754],2.4492935982947065e-17,0.4,"[[ 1.95529657  4.44675028 -0.66299998]
 [ 3.6481586   0.61131269 -0.1153132 ]
 [ 2.73038733  2.9189256   0.49559788]
 [ 1.17737827  2.15597202 -0.9773822 ]
 [-0.0133344   0.96657776  0.0328215 ]
 [ 0.3791318  -1.46887087 -0.62060742]
 [ 0.82880267  0.37068237  1.17839689]
 [ 1.15258963 -0.63115717 -0.64805341]
 [-2.68451602  0.43788335  0.1705378 ]
 [-0.65922027 -3.02734775 -0.24291366]]",18,11.92462610951906
