init_joint_angles,x_target,y_target,Theta,iter_count,cost
[ 1.87692977 -2.53758597  1.03690263],0.8314696123025451,-0.5555702330196021,"[[-1.15776196e+01  9.96534620e+00 -5.22317625e+00]
 [-8.32130472e-01  1.08297024e+00 -2.84084556e+00]
 [-4.95182284e-02 -1.27550136e+00 -3.36740340e-02]
 [-1.84382406e+00  6.55923579e+00 -1.55533147e+00]
 [-9.65611023e-01  1.00005353e-02  1.91756645e+00]]",11,-0.24433017468967858
[ 1.87692977 -2.53758597  1.03690263],0.7071067811865474,-0.7071067811865476,"[[-12.19099744  10.44346944  -5.19225253]
 [ -1.58101176   0.52824645  -2.85135375]
 [  0.32177316  -1.70671882   0.15221056]
 [ -2.0045296    6.89125425  -1.55851784]
 [ -1.09176536   0.41216437   1.62361863]]",30,-0.22685239001523608
[ 1.87692977 -2.53758597  1.03690263],0.5555702330196017,-0.8314696123025455,"[[-12.89225394   9.69813791  -6.14449615]
 [ -2.21290225   1.21574181  -2.48342152]
 [  0.29873018  -1.77312834   0.62569012]
 [ -1.63899863   7.20722767  -1.41903479]
 [ -1.21480407   0.45994097   1.45175018]]",14,-0.2381345446833998
[ 1.87692977 -2.53758597  1.03690263],0.38268343236508995,-0.9238795325112865,"[[-13.58964366   9.27045511  -6.59822132]
 [ -2.50349846   1.91432382  -2.28818373]
 [  0.46998823  -1.92995057   1.06431787]
 [ -1.98744925   7.10493046  -1.38087089]
 [ -1.8680116   -0.23000434   1.3830696 ]]",16,-0.24525495246211287
[ 1.87692977 -2.53758597  1.03690263],0.19509032201612825,-0.9807852804032303,"[[-13.89722136   9.33561203  -6.67947533]
 [ -3.59427716   2.23499116  -2.26493319]
 [  0.55827868  -2.51983063   0.94938011]
 [ -1.85682419   7.60782846  -1.45673456]
 [ -2.00710242  -0.23449393   1.28874756]]",19,-0.2271467680170367
[ 1.87692977 -2.53758597  1.03690263],-1.8369701987210294e-16,-0.9999999999999999,"[[-14.37394508   9.10883634  -6.75476961]
 [ -4.10966032   2.09608925  -1.26855121]
 [  0.47148702  -2.37175499   0.99839957]
 [ -2.21397512   7.85345281  -2.34157232]
 [ -2.3727367    0.35179818   1.2072357 ]]",26,-0.21881039702352878
[ 1.87692977 -2.53758597  1.03690263],0.3826834323650898,0.9238795325112866,"[[-1.48277003  7.70498664 -0.3253227 ]
 [-1.97597157  2.29903819  0.06477465]
 [-0.96883128  6.89207756 -0.39103442]
 [-0.47132411 -1.9786473  -0.47509291]
 [-1.18553536  2.46080794 -0.29524482]]",33,1.279599536542461
[ 1.87692977 -2.53758597  1.03690263],0.19509032201612828,0.9807852804032303,"[[-0.60338002  8.65132112 -1.49472683]
 [-1.82094195  2.40150931 -0.1928783 ]
 [-1.57645033  6.53606683 -0.2730588 ]
 [-0.03518824 -1.58782546 -0.28992747]
 [-0.92701627  2.49437964 -0.07217567]]",17,1.375013514229695
[ 1.87692977 -2.53758597  1.03690263],6.123233995736765e-17,0.9999999999999999,"[[-0.4832237   9.10154705 -1.4403912 ]
 [-1.04018068  2.17562232  0.10827893]
 [-1.35646632  6.53672341 -0.10738236]
 [ 0.20392192 -1.79085046 -0.07356705]
 [-0.55612854  2.12806426 -0.02249724]]",11,1.5799334848317546
[ 1.87692977 -2.53758597  1.03690263],-0.19509032201612816,0.9807852804032303,"[[ 1.06883274  9.67658077 -2.51895395]
 [-1.83603872  2.38866218 -0.95646911]
 [-1.66515765  6.43351257  0.02909361]
 [ 0.79739033 -1.62567117 -0.25232937]
 [-0.26280764  2.02643069 -0.32729913]]",29,1.705425031291361
[ 1.87692977 -2.53758597  1.03690263],-0.38268343236508967,0.9238795325112866,"[[ 1.60284138  9.9921882  -2.55389498]
 [-1.67610651  3.42532818 -1.24192803]
 [-1.75277374  6.51460234  0.41849942]
 [ 0.60950703 -1.55701487 -0.16247259]
 [ 0.08137654  2.11433277 -0.46973484]]",11,1.890264167347495
[ 1.87692977 -2.53758597  1.03690263],-0.5555702330196022,0.831469612302545,"[[ 1.78526572 10.19276233 -2.44964494]
 [-0.99757617  3.27752868 -1.75438665]
 [-1.29828885  6.60945526  0.266405  ]
 [ 0.91894601 -1.87569704 -0.11351346]
 [ 0.89669363  2.33501113 -0.6679807 ]]",14,2.0735061110832107
[ 1.87692977 -2.53758597  1.03690263],-0.7071067811865474,0.7071067811865475,"[[ 2.08593004e+00  1.02068211e+01 -3.04637504e+00]
 [-7.43029000e-01  3.67956458e+00 -2.04368252e+00]
 [-1.02071616e+00  7.07267008e+00  8.67987479e-03]
 [ 1.60792869e+00 -1.62451747e+00 -2.10557729e-01]
 [ 9.98712188e-01  1.92596513e+00 -8.93826672e-01]]",14,2.259571123116785
[ 1.87692977 -2.53758597  1.03690263],-0.8314696123025452,0.5555702330196021,"[[ 2.34955063 10.11337579 -3.52331205]
 [ 0.40852427  4.0104841  -2.54510799]
 [-1.10228743  6.86687947 -0.03129715]
 [ 1.76068708 -1.7149987   0.5352375 ]
 [ 1.04587932  2.35012676 -0.67853279]]",10,2.459870610877208
[ 1.87692977 -2.53758597  1.03690263],-0.9238795325112866,0.3826834323650898,"[[ 2.69201318 10.29600062 -3.99094594]
 [ 1.33976091  3.52298488 -2.7257892 ]
 [-1.19621259  6.73305102  0.69706422]
 [ 2.13890373 -1.26405042 -0.03534237]
 [ 1.25516349  2.02360658 -0.50588843]]",23,2.64265443744026
[ 1.87692977 -2.53758597  1.03690263],-0.9807852804032303,0.19509032201612814,"[[ 3.40906204 10.25796852 -4.36584609]
 [ 1.55792262  3.83634553 -1.9432506 ]
 [-1.38238853  6.80099574  0.80299576]
 [ 2.55554859 -1.16437974 -0.04700375]
 [ 1.22745902  1.71956817 -0.62325636]]",9,2.8437070551735055
[ 1.87692977 -2.53758597  1.03690263],-0.9999999999999999,1.224646799147353e-16,"[[ 3.91947744 10.32965584 -4.94034152]
 [ 2.06270872  3.63395826 -1.69825907]
 [-1.01538893  6.76029249  0.30274069]
 [ 2.82755312 -0.91428164 -0.15658089]
 [ 1.07044902  1.93495681 -0.07000377]]",13,3.0347210456189666
[ 1.87692977 -2.53758597  1.03690263],-0.9807852804032304,-0.19509032201612792,"[[ 4.17805064  9.96555849 -4.78295649]
 [ 2.3022791   3.88526964 -1.93687325]
 [-0.16968685  6.86273888  0.67434355]
 [ 3.37948856 -1.02843987 -0.54713468]
 [ 1.39002862  1.80169481  0.28196219]]",12,3.229251741283763
[ 1.87692977 -2.53758597  1.03690263],-0.9238795325112866,-0.3826834323650896,"[[ 5.14420715  9.52422297 -5.25507759]
 [ 2.32542289  3.91372779 -2.14059542]
 [ 0.31578283  6.87758612  0.67285815]
 [ 3.71510521 -1.11101408 -0.63877584]
 [ 1.12173475  1.43389461  0.4611786 ]]",18,3.4361065913571114
[ 1.87692977 -2.53758597  1.03690263],-0.8314696123025453,-0.5555702330196018,"[[ 5.68591607  9.96590116 -6.13463359]
 [ 2.59690282  4.17924287 -2.13821685]
 [ 0.66833827  6.72898393  0.89508103]
 [ 3.55284332 -1.13852832 -0.83669093]
 [ 1.24276685  1.72147416  0.42977165]]",12,3.6411975941561447
[ 1.87692977 -2.53758597  1.03690263],-0.7071067811865476,-0.7071067811865474,"[[ 6.13351697e+00  9.65651219e+00 -6.01580029e+00]
 [ 2.98744118e+00  4.17441575e+00 -1.95012345e+00]
 [ 1.34905846e+00  7.01999930e+00  9.28752574e-01]
 [ 3.64168368e+00 -1.02212401e+00 -6.89402074e-01]
 [ 1.38284480e+00  1.58429680e+00  3.45345636e-03]]",14,3.8313859035651356
[ 1.87692977 -2.53758597  1.03690263],-0.5555702330196021,-0.8314696123025451,"[[ 6.74494226  9.82785874 -5.17841997]
 [ 3.20961753  4.12004023 -2.2631603 ]
 [ 1.55644679  7.17851749  0.87502416]
 [ 3.69227918 -0.88465348 -0.42080517]
 [ 1.41811761  1.90883986 -0.45553007]]",7,4.026746537041896
