init_joint_angles,x_target,y_target,Theta,iter_count,cost
[ 0.53623095 -2.44887214],0.9,0.0,"[[-22.99724514  -9.04769005]
 [-12.16337233  -6.52833554]
 [ -3.08108222  -6.05435529]
 [  2.57994915  -0.43863514]
 [ -4.02026088   0.81545647]]",8,35.11179760513104
[ 0.53623095 -2.44887214],0.8108719811121773,0.3904953652058023,"[[-24.77569557  -9.19504804]
 [-10.90861477  -6.22949305]
 [ -2.59790417  -7.20905728]
 [  2.0252224   -0.59685099]
 [ -4.06386903   0.29877884]]",23,3.340165041834956
[ 0.53623095 -2.44887214],0.5611408216728603,0.7036483342212267,"[[-24.80042768  -9.47691532]
 [-11.14805774  -6.27082062]
 [ -2.77946011  -7.00963418]
 [  2.24487753  -0.19443988]
 [ -4.0237533    0.16464525]]",6,-4.527917977038679
[ 0.53623095 -2.44887214],0.200268840560683,0.8774351209636413,"[[-24.56996188  -9.4436125 ]
 [-10.79833737  -6.62076635]
 [ -2.4792698   -6.82337045]
 [  2.22346039  -0.04506412]
 [ -3.71255182   0.42557302]]",18,17.508359019663974
[ 0.53623095 -2.44887214],-0.20026884056068292,0.8774351209636413,"[[-24.02347403  -8.92053117]
 [-10.39185382  -6.20175713]
 [ -2.59761001  -6.29771571]
 [  2.14500263  -0.37670891]
 [ -3.67091476   0.2645777 ]]",10,52.81353705682863
[ 0.53623095 -2.44887214],-0.5611408216728601,0.703648334221227,"[[-22.50782427  -8.79139553]
 [-11.65385235  -5.35096881]
 [ -1.99347739  -5.75061751]
 [  2.83286919   0.71624341]
 [ -3.63278988   0.2449264 ]]",19,74.89501616153163
[ 0.53623095 -2.44887214],-0.8108719811121772,0.3904953652058024,"[[-21.9852657   -8.40897204]
 [-10.66054311  -5.45858117]
 [ -1.62495843  -5.30250167]
 [  3.42016705   0.52099551]
 [ -3.66170571   0.45305816]]",13,67.3658788657849
[ 0.53623095 -2.44887214],-0.9,1.1021821192326179e-16,"[[-20.30837572  -7.74823456]
 [-11.3148126   -4.79852859]
 [ -0.6179412   -5.49668402]
 [  3.08845452   0.41708952]
 [ -4.13752275   0.63954791]]",14,35.966436787950535
[ 0.53623095 -2.44887214],-0.8108719811121773,-0.3904953652058022,"[[-19.55647304  -7.83175233]
 [-10.96539988  -4.36481882]
 [ -0.20713143  -5.60949791]
 [  3.24609722   0.09948444]
 [ -4.11298886   0.30923728]]",7,4.531251765329634
[ 0.53623095 -2.44887214],-0.5611408216728604,-0.7036483342212267,"[[-19.48255976  -7.38259129]
 [-10.64374184  -4.42356973]
 [ -0.20783518  -5.53806926]
 [  3.25958893  -0.55356073]
 [ -3.93075358   0.14873477]]",7,-3.2276160262364457
